# PointID PointCoord Dx Dy Dz magD
4 (0 0.5 0) 0 -3.8823e-05 1.17772e-22 3.8823e-05
405 (0 0.5125 0) 0 -3.93911e-05 0 3.93911e-05
404 (0 0.525 0) 0 -4.00304e-05 0 4.00304e-05
403 (0 0.5375 0) 0 -4.06289e-05 0 4.06289e-05
402 (0 0.55 0) 0 -4.11671e-05 0 4.11671e-05
401 (0 0.5625 0) 0 -4.16401e-05 0 4.16401e-05
400 (0 0.575 0) 0 -4.21012e-05 0 4.21012e-05
399 (0 0.5875 0) 0 -4.25179e-05 0 4.25179e-05
398 (0 0.6 0) 0 -4.28714e-05 0 4.28714e-05
397 (0 0.6125 0) 0 -4.3214e-05 0 4.3214e-05
396 (0 0.625 0) 0 -4.3535e-05 0 4.3535e-05
395 (0 0.6375 0) 0 -4.38322e-05 0 4.38322e-05
394 (0 0.65 0) 0 -4.4117e-05 0 4.4117e-05
393 (0 0.6625 0) 0 -4.43929e-05 0 4.43929e-05
392 (0 0.675 0) 0 -4.4655e-05 0 4.4655e-05
391 (0 0.6875 0) 0 -4.48938e-05 0 4.48938e-05
390 (0 0.7 0) 0 -4.51332e-05 0 4.51332e-05
389 (0 0.7125 0) 0 -4.53815e-05 0 4.53815e-05
388 (0 0.725 0) 0 -4.56133e-05 0 4.56133e-05
387 (0 0.7375 0) 0 -4.58324e-05 0 4.58324e-05
386 (0 0.75 0) 0 -4.60691e-05 0 4.60691e-05
385 (0 0.7625 0) 0 -4.63042e-05 0 4.63042e-05
384 (0 0.775 0) 0 -4.6522e-05 0 4.6522e-05
383 (0 0.7875 0) 0 -4.67357e-05 0 4.67357e-05
382 (0 0.8 0) 0 -4.69528e-05 0 4.69528e-05
381 (0 0.8125 0) 0 -4.71769e-05 0 4.71769e-05
380 (0 0.825 0) 0 -4.73944e-05 0 4.73944e-05
379 (0 0.8375 0) 0 -4.76093e-05 0 4.76093e-05
378 (0 0.85 0) 0 -4.78266e-05 0 4.78266e-05
377 (0 0.8625 0) 0 -4.80345e-05 0 4.80345e-05
376 (0 0.875 0) 0 -4.8225e-05 0 4.8225e-05
375 (0 0.8875 0) 0 -4.84338e-05 0 4.84338e-05
374 (0 0.9 0) 0 -4.86439e-05 0 4.86439e-05
373 (0 0.9125 0) 0 -4.88355e-05 0 4.88355e-05
