# PointID PointCoord Dx Dy Dz magD
4 (0 0.5 0) 0 -3.84714e-05 0 3.84714e-05
205 (0 0.525 0) 0 -3.98715e-05 0 3.98715e-05
204 (0 0.55 0) 0 -4.09981e-05 0 4.09981e-05
203 (0 0.575 0) 0 -4.19101e-05 0 4.19101e-05
202 (0 0.6 0) 0 -4.26877e-05 0 4.26877e-05
201 (0 0.625 0) 0 -4.33677e-05 0 4.33677e-05
200 (0 0.65 0) 0 -4.39445e-05 0 4.39445e-05
199 (0 0.675 0) 0 -4.4477e-05 0 4.4477e-05
198 (0 0.7 0) 0 -4.49769e-05 0 4.49769e-05
197 (0 0.725 0) 0 -4.54415e-05 0 4.54415e-05
196 (0 0.75 0) 0 -4.58986e-05 0 4.58986e-05
195 (0 0.775 0) 0 -4.63601e-05 0 4.63601e-05
194 (0 0.8 0) 0 -4.67875e-05 0 4.67875e-05
193 (0 0.825 0) 0 -4.72152e-05 0 4.72152e-05
192 (0 0.85 0) 0 -4.76437e-05 0 4.76437e-05
191 (0 0.875 0) 0 -4.80737e-05 0 4.80737e-05
190 (0 0.9 0) 0 -4.84639e-05 0 4.84639e-05
189 (0 0.925 0) 0 -4.88571e-05 0 4.88571e-05
188 (0 0.95 0) 0 -4.91916e-05 0 4.91916e-05
187 (0 0.975 0) 0 -4.95415e-05 0 4.95415e-05
3 (0 1 0) 0 -4.98415e-05 0 4.98415e-05
4 (0 0.5 0) 0 -3.84714e-05 0 3.84714e-05
205 (0 0.525 0) 0 -3.98715e-05 0 3.98715e-05
204 (0 0.55 0) 0 -4.09981e-05 0 4.09981e-05
203 (0 0.575 0) 0 -4.19101e-05 0 4.19101e-05
202 (0 0.6 0) 0 -4.26877e-05 0 4.26877e-05
201 (0 0.625 0) 0 -4.33677e-05 0 4.33677e-05
200 (0 0.65 0) 0 -4.39445e-05 0 4.39445e-05
199 (0 0.675 0) 0 -4.4477e-05 0 4.4477e-05
198 (0 0.7 0) 0 -4.49769e-05 0 4.49769e-05
197 (0 0.725 0) 0 -4.54415e-05 0 4.54415e-05
196 (0 0.75 0) 0 -4.58986e-05 0 4.58986e-05
195 (0 0.775 0) 0 -4.63601e-05 0 4.63601e-05
