# PointID PointCoord Dx Dy Dz magD
4 (0 0.5 0) 0 -3.88293e-05 3.06401e-22 3.88293e-05
291 (0 0.5125 0) 0 -3.93872e-05 0 3.93872e-05
290 (0 0.525 0) 0 -4.00623e-05 0 4.00623e-05
289 (0 0.5375 0) 0 -4.06578e-05 0 4.06578e-05
288 (0 0.55 0) 0 -4.11933e-05 0 4.11933e-05
287 (0 0.5625 0) 0 -4.16746e-05 0 4.16746e-05
286 (0 0.575 0) 0 -4.21121e-05 0 4.21121e-05
285 (0 0.5875 0) 0 -4.25117e-05 0 4.25117e-05
284 (0 0.6 0) 0 -4.28798e-05 0 4.28798e-05
283 (0 0.6125 0) 0 -4.32211e-05 0 4.32211e-05
282 (0 0.625 0) 0 -4.354e-05 0 4.354e-05
281 (0 0.6375 0) 0 -4.38401e-05 0 4.38401e-05
280 (0 0.65 0) 0 -4.41244e-05 0 4.41244e-05
279 (0 0.6625 0) 0 -4.43956e-05 0 4.43956e-05
278 (0 0.675 0) 0 -4.46559e-05 0 4.46559e-05
277 (0 0.6875 0) 0 -4.49072e-05 0 4.49072e-05
276 (0 0.7 0) 0 -4.51511e-05 0 4.51511e-05
275 (0 0.7125 0) 0 -4.53888e-05 0 4.53888e-05
274 (0 0.725 0) 0 -4.56217e-05 0 4.56217e-05
273 (0 0.7375 0) 0 -4.58505e-05 0 4.58505e-05
6 (0 0.75 0) 0 -4.60483e-05 0 4.60483e-05
272 (0 0.75625 0) 0 -4.61882e-05 0 4.61882e-05
271 (0 0.7625 0) 0 -4.63002e-05 0 4.63002e-05
270 (0 0.76875 0) 0 -4.64116e-05 0 4.64116e-05
269 (0 0.775 0) 0 -4.65225e-05 0 4.65225e-05
268 (0 0.78125 0) 0 -4.66329e-05 0 4.66329e-05
267 (0 0.7875 0) 0 -4.67429e-05 0 4.67429e-05
266 (0 0.79375 0) 0 -4.68525e-05 0 4.68525e-05
265 (0 0.8 0) 0 -4.69617e-05 0 4.69617e-05
264 (0 0.80625 0) 0 -4.70705e-05 0 4.70705e-05
263 (0 0.8125 0) 0 -4.71789e-05 0 4.71789e-05
262 (0 0.81875 0) 0 -4.72869e-05 0 4.72869e-05
261 (0 0.825 0) 0 -4.73945e-05 0 4.73945e-05
260 (0 0.83125 0) 0 -4.75017e-05 0 4.75017e-05
259 (0 0.8375 0) 0 -4.76085e-05 0 4.76085e-05
258 (0 0.84375 0) 0 -4.77148e-05 0 4.77148e-05
257 (0 0.85 0) 0 -4.78206e-05 0 4.78206e-05
256 (0 0.85625 0) 0 -4.79259e-05 0 4.79259e-05
255 (0 0.8625 0) 0 -4.80305e-05 0 4.80305e-05
254 (0 0.86875 0) 0 -4.81346e-05 0 4.81346e-05
253 (0 0.875 0) 0 -4.82379e-05 0 4.82379e-05
252 (0 0.88125 0) 0 -4.83405e-05 0 4.83405e-05
251 (0 0.8875 0) 0 -4.84422e-05 0 4.84422e-05
250 (0 0.89375 0) 0 -4.85431e-05 0 4.85431e-05
249 (0 0.9 0) 0 -4.86429e-05 0 4.86429e-05
248 (0 0.90625 0) 0 -4.87417e-05 0 4.87417e-05
247 (0 0.9125 0) 0 -4.88392e-05 0 4.88392e-05
246 (0 0.91875 0) 0 -4.89355e-05 0 4.89355e-05
245 (0 0.925 0) 0 -4.90304e-05 0 4.90304e-05
244 (0 0.93125 0) 0 -4.91237e-05 0 4.91237e-05
243 (0 0.9375 0) 0 -4.92155e-05 0 4.92155e-05
242 (0 0.94375 0) 0 -4.93054e-05 0 4.93054e-05
241 (0 0.95 0) 0 -4.93934e-05 0 4.93934e-05
240 (0 0.95625 0) 0 -4.94793e-05 0 4.94793e-05
239 (0 0.9625 0) 0 -4.9563e-05 0 4.9563e-05
238 (0 0.96875 0) 0 -4.96443e-05 0 4.96443e-05
237 (0 0.975 0) 0 -4.9723e-05 0 4.9723e-05
236 (0 0.98125 0) 0 -4.97989e-05 0 4.97989e-05
235 (0 0.9875 0) 0 -4.98719e-05 0 4.98719e-05
234 (0 0.99375 0) 0 -4.99415e-05 0 4.99415e-05
3 (0 1 0) 0 -4.99914e-05 1.70514e-23 4.99914e-05
4 (0 0.5 0) 0 -3.88293e-05 3.06401e-22 3.88293e-05
291 (0 0.5125 0) 0 -3.93872e-05 0 3.93872e-05
290 (0 0.525 0) 0 -4.00623e-05 0 4.00623e-05
289 (0 0.5375 0) 0 -4.06578e-05 0 4.06578e-05
288 (0 0.55 0) 0 -4.11933e-05 0 4.11933e-05
287 (0 0.5625 0) 0 -4.16746e-05 0 4.16746e-05
286 (0 0.575 0) 0 -4.21121e-05 0 4.21121e-05
285 (0 0.5875 0) 0 -4.25117e-05 0 4.25117e-05
284 (0 0.6 0) 0 -4.28798e-05 0 4.28798e-05
283 (0 0.6125 0) 0 -4.32211e-05 0 4.32211e-05
282 (0 0.625 0) 0 -4.354e-05 0 4.354e-05
281 (0 0.6375 0) 0 -4.38401e-05 0 4.38401e-05
280 (0 0.65 0) 0 -4.41244e-05 0 4.41244e-05
279 (0 0.6625 0) 0 -4.43956e-05 0 4.43956e-05
278 (0 0.675 0) 0 -4.46559e-05 0 4.46559e-05
277 (0 0.6875 0) 0 -4.49072e-05 0 4.49072e-05
276 (0 0.7 0) 0 -4.51511e-05 0 4.51511e-05
275 (0 0.7125 0) 0 -4.53888e-05 0 4.53888e-05
274 (0 0.725 0) 0 -4.56217e-05 0 4.56217e-05
273 (0 0.7375 0) 0 -4.58505e-05 0 4.58505e-05
6 (0 0.75 0) 0 -4.60483e-05 0 4.60483e-05
272 (0 0.75625 0) 0 -4.61882e-05 0 4.61882e-05
271 (0 0.7625 0) 0 -4.63002e-05 0 4.63002e-05
270 (0 0.76875 0) 0 -4.64116e-05 0 4.64116e-05
269 (0 0.775 0) 0 -4.65225e-05 0 4.65225e-05
268 (0 0.78125 0) 0 -4.66329e-05 0 4.66329e-05
267 (0 0.7875 0) 0 -4.67429e-05 0 4.67429e-05
266 (0 0.79375 0) 0 -4.68525e-05 0 4.68525e-05
265 (0 0.8 0) 0 -4.69617e-05 0 4.69617e-05
264 (0 0.80625 0) 0 -4.70705e-05 0 4.70705e-05
263 (0 0.8125 0) 0 -4.71789e-05 0 4.71789e-05
262 (0 0.81875 0) 0 -4.72869e-05 0 4.72869e-05
261 (0 0.825 0) 0 -4.73945e-05 0 4.73945e-05
260 (0 0.83125 0) 0 -4.75017e-05 0 4.75017e-05
259 (0 0.8375 0) 0 -4.76085e-05 0 4.76085e-05
258 (0 0.84375 0) 0 -4.77148e-05 0 4.77148e-05
257 (0 0.85 0) 0 -4.78206e-05 0 4.78206e-05
256 (0 0.85625 0) 0 -4.79259e-05 0 4.79259e-05
255 (0 0.8625 0) 0 -4.80305e-05 0 4.80305e-05
254 (0 0.86875 0) 0 -4.81346e-05 0 4.81346e-05
253 (0 0.875 0) 0 -4.82379e-05 0 4.82379e-05
252 (0 0.88125 0) 0 -4.83405e-05 0 4.83405e-05
251 (0 0.8875 0) 0 -4.84422e-05 0 4.84422e-05
250 (0 0.89375 0) 0 -4.85431e-05 0 4.85431e-05
249 (0 0.9 0) 0 -4.86429e-05 0 4.86429e-05
248 (0 0.90625 0) 0 -4.87417e-05 0 4.87417e-05
247 (0 0.9125 0) 0 -4.88392e-05 0 4.88392e-05
246 (0 0.91875 0) 0 -4.89355e-05 0 4.89355e-05
245 (0 0.925 0) 0 -4.90304e-05 0 4.90304e-05
244 (0 0.93125 0) 0 -4.91237e-05 0 4.91237e-05
243 (0 0.9375 0) 0 -4.92155e-05 0 4.92155e-05
242 (0 0.94375 0) 0 -4.93054e-05 0 4.93054e-05
241 (0 0.95 0) 0 -4.93934e-05 0 4.93934e-05
240 (0 0.95625 0) 0 -4.94793e-05 0 4.94793e-05
