# PointID PointCoord Dx Dy Dz magD
4 (0 0.5 0) 0 -3.81859e-05 0 3.81859e-05
105 (0 0.55 0) 0 -4.03322e-05 0 4.03322e-05
104 (0 0.6 0) 0 -4.21174e-05 0 4.21174e-05
103 (0 0.65 0) 0 -4.33935e-05 0 4.33935e-05
102 (0 0.7 0) 0 -4.44548e-05 0 4.44548e-05
101 (0 0.75 0) 0 -4.54003e-05 0 4.54003e-05
100 (0 0.8 0) 0 -4.62649e-05 0 4.62649e-05
99 (0 0.85 0) 0 -4.71168e-05 0 4.71168e-05
98 (0 0.9 0) 0 -4.79465e-05 0 4.79465e-05
97 (0 0.95 0) 0 -4.8751e-05 0 4.8751e-05
3 (0 1 0) 0 -4.93703e-05 0 4.93703e-05
4 (0 0.5 0) 0 -3.81859e-05 0 3.81859e-05
105 (0 0.55 0) 0 -4.03322e-05 0 4.03322e-05
104 (0 0.6 0) 0 -4.21174e-05 0 4.21174e-05
103 (0 0.65 0) 0 -4.33935e-05 0 4.33935e-05
102 (0 0.7 0) 0 -4.44548e-05 0 4.44548e-05
101 (0 0.75 0) 0 -4.54003e-05 0 4.54003e-05
100 (0 0.8 0) 0 -4.62649e-05 0 4.62649e-05
99 (0 0.85 0) 0 -4.71168e-05 0 4.71168e-05
98 (0 0.9 0) 0 -4.79465e-05 0 4.79465e-05
97 (0 0.95 0) 0 -4.8751e-05 0 4.8751e-05
3 (0 1 0) 0 -4.93703e-05 0 4.93703e-05
4 (0 0.5 0) 0 -7.63717e-05 0 7.63717e-05
105 (0 0.55 0) 0 -8.06643e-05 0 8.06643e-05
104 (0 0.6 0) 0 -8.42348e-05 0 8.42348e-05
103 (0 0.65 0) 0 -8.67869e-05 0 8.67869e-05
102 (0 0.7 0) 0 -8.89097e-05 0 8.89097e-05
101 (0 0.75 0) 0 -9.08006e-05 0 9.08006e-05
100 (0 0.8 0) 0 -9.25297e-05 0 9.25297e-05
99 (0 0.85 0) 0 -9.42335e-05 0 9.42335e-05
98 (0 0.9 0) 0 -9.5893e-05 0 9.5893e-05
97 (0 0.95 0) 0 -9.75019e-05 0 9.75019e-05
3 (0 1 0) 0 -9.87407e-05 0 9.87407e-05
4 (0 0.5 0) 0 -7.63717e-05 0 7.63717e-05
105 (0 0.55 0) 0 -8.06643e-05 0 8.06643e-05
104 (0 0.6 0) 0 -8.42348e-05 0 8.42348e-05
103 (0 0.65 0) 0 -8.67869e-05 0 8.67869e-05
102 (0 0.7 0) 0 -8.89097e-05 0 8.89097e-05
101 (0 0.75 0) 0 -9.08006e-05 0 9.08006e-05
